name,product_url,price,original_price,image_url,sku,category
Bồn cầu NEOREST CS900VT/T53P100VR,https://tototuantu.vn/products/ban-cau-neorest-cs900vt-nw1-t53p100vr-1,"196,969,920₫","234,488,000₫",https://product.hstatic.net/1000238289/product/cs900vtnw1_3b440b3831f449e388c349c0fec94bf4_eb994e849dfc406990421f5389487868_medium.jpg,,bon-cau
Bàn cầu thông minh NEOREST LS,https://tototuantu.vn/products/ban-cau-thong-minh-neorest-ls,"127,774,920₫","152,113,000₫",https://product.hstatic.net/1000238289/product/ls_sl_a1_2_f2e3c1f2a6a44d39aae6c21fe5337305_medium.jpg,,bon-cau
Bàn cầu NEOREST XH I CW992VA/TCF992WA/T53P100VR,https://tototuantu.vn/products/ban-cau-neorest-xh-i-cw992va-tcf992wa-t53p100vr,"122,000,760₫","145,239,000₫",https://product.hstatic.net/1000238289/product/xcw992va-tcf992wa_2.jpg.pagespeed.ic.zs2bexxhp__4305a1bcd86c4be48875635937e43a91_medium.jpeg,,bon-cau
Bàn cầu thông minh NEOREST AS,https://tototuantu.vn/products/ban-cau-thong-minh-neorest-as,"108,152,520₫","128,753,000₫",https://product.hstatic.net/1000238289/product/as_a1_2a372c1fd37446de8a9055fc3f1c80f8_medium.jpg,,bon-cau
Bàn cầu điện tử NEOREST AH (220V) CS989VT/TCF9788WZ/T53P100VR,https://tototuantu.vn/products/ban-cau-dien-tu-neorest-ah-220v-cs989vt-tcf9788wz-t53p100vr,"102,999,960₫","122,619,000₫",https://product.hstatic.net/1000238289/product/cs989vt-tcf9788wz_83a0b14e61d0474d9861e34ae894c1f8_medium.jpg,,bon-cau
Bàn cầu neorest CS989VT/TCF9788WZ/T53P100VR,https://tototuantu.vn/products/ban-cau-cs989vt-nw1-tcf9768wz-nw1-t53p100vr-1,"102,999,960₫","122,619,000₫",https://product.hstatic.net/1000238289/product/cs989vt_0c2946c10a7546ac90aa5b0aee181b65_b0fec13fdec94c299c762f10b0a61694_medium.jpg,,bon-cau
Bàn cầu neorest CS989PVT/TCF9788WZ/T53P100VR,https://tototuantu.vn/products/ban-cau-neorest-cs989pvt-nw1-tcf9788wz-nw1-t53p100vr-1,"102,711,000₫","122,275,000₫",https://product.hstatic.net/1000238289/product/cs989vt_8bdcb032d85e4a4f8dbc14689d90243a_b5db34a298a744ca92e5209dc1365e3b_medium.jpg,,bon-cau
Bàn cầu neorest CS989PVT/TCF9768WZ,https://tototuantu.vn/products/ban-cau-neorest-cs989pvt-nw1-tcf9768wz-nw1-t53p100vr,"102,711,000₫","122,275,000₫",https://product.hstatic.net/1000238289/product/cs989vt_fff809c8ee3841058592012f544e235b_medium.jpg,,bon-cau
"Bàn cầu treo tường dáng vuông, loại giấu dây CW542HME5UNW1 TCF802C2Z#NW1 WH172AAT",https://tototuantu.vn/products/ban-cau-treo-tuong-dang-vuong-loai-giau-day-cw542hme5unw1-tcf802c2z-nw1-wh172aat,"89,184,480₫","106,172,000₫",https://product.hstatic.net/1000238289/product/cw542hme5unw1_e0f7d0f8b4994f069b489e3e8cf8234a_medium.png,,bon-cau
"Bàn cầu treo tường dáng vuông, loại giấu dây CW522EA#NW1 TCF804C2Z#NW1 WH172AAT",https://tototuantu.vn/products/ban-cau-treo-tuong-dang-vuong-loai-giau-day-cw522ea-nw1-tcf804c2z-nw1-wh172aat,"88,797,240₫","105,711,000₫",https://product.hstatic.net/1000238289/product/cw522ea_e0a3300368954d16aa6a21ca18beb557_medium.png,,bon-cau
