name,product_url,price,original_price,image_url,sku,category
Vòi bếp gật gù có dây rút 2 chế độ TKS05305JA,https://tototuantu.vn/products/voi-bep-gat-gu-co-day-rut-2-che-do-tks05305ja,"11,629,800₫","14,910,000₫",https://product.hstatic.net/1000238289/product/anh_chup_man_hinh_2023-02-17_luc_14.09.50_1876e45c08f94f00843f328ecd39b128_medium.png,,voi
Vòi nước lạnh gắn tường (kèm cút nối) T28UNH13,https://tototuantu.vn/products/voi-nuoc-lanh-gan-tuong-kem-cut-noi-t28unh13,"1,809,600₫","2,320,000₫",https://product.hstatic.net/1000238289/product/voi-lanh-toto-t28unh13-740x740_78f6135cc8ac4b3398ed8dc6899c9113_medium.jpg,,voi
Vòi bếp nóng lạnh CRES TTKC301FV,https://tototuantu.vn/products/voi-bep-nong-lanh-cres-ttkc301fv,"2,667,600₫","3,420,000₫",https://product.hstatic.net/1000238289/product/ttkc301fk_59aef3449dd547afb9ae72c628a46580_medium.jpg,,voi
Vòi thấp TTLR302F-1NR,https://tototuantu.vn/products/voi-thap-ttlr302f-1nr,"2,464,800₫","3,160,000₫",https://product.hstatic.net/1000238289/product/ttlr302f-1n_d679195cba394e088aab2b6541f8b672_medium.jpg,TTLR302F-1NR,voi
Vòi cao TTLR302FV-1R,https://tototuantu.vn/products/voi-cao-ttlr302fv-1r,"2,940,600₫","3,770,000₫",https://product.hstatic.net/1000238289/product/ttlr302fv-1_db36e9362b6a4c529bed30f751a8e6c6_medium.jpg,TTLR302FV-1R,voi
Vòi Lavabo TOTO TLG01307V,https://tototuantu.vn/products/voi-lavabo-toto-tlg01307v,"5,179,200₫","6,640,000₫",https://product.hstatic.net/1000238289/product/tlg01307b_a4362654f39b4d2e86eb61026043779e_medium.jpeg,,voi
Vòi Lavabo TOTO TLG08301V,https://tototuantu.vn/products/voi-lavabo-toto-tlg08301v,"6,825,000₫","8,750,000₫",https://product.hstatic.net/1000238289/product/anh_chup_man_hinh_2023-09-28_luc_10.27.27_ff5591ee4e7b48f6a3e8b323512d3b4c_medium.png,,voi
Vòi Lavabo TOTO TLG07305B,https://tototuantu.vn/products/voi-lavabo-toto-tlg07305b-pfg-nong-lanh-co-cao,"11,091,600₫","14,220,000₫",https://product.hstatic.net/1000238289/product/tlg07305v_c8033045986143ae8f97f2a74a98588e_medium.jpg,,voi
Vòi Lavabo TOTO TLG02201BB,https://tototuantu.vn/products/voi-lavabo-toto-tlg02201bb,"10,218,000₫","13,100,000₫",https://product.hstatic.net/1000238289/product/tlg02201bb_1bd0467896934694b5e91fa1a2634e36_medium.jpg,,voi
Vòi chậu tay vặn nóng lạnh TOTO TLG10201BA,https://tototuantu.vn/products/voi-chau-tay-van-nong-lanh-toto-tlg10201ba,"14,929,200₫","19,140,000₫",https://product.hstatic.net/1000238289/product/anh_man_hinh_2023-06-23_luc_11.02.13_17324c8ccb314100816c40288a00ab51_medium.png,,voi
Vòi chậu tay vặn nóng lạnh TOTO TLG08201B,https://tototuantu.vn/products/voi-chau-tay-van-nong-lanh-tlg08201b-1,"21,153,600₫","27,120,000₫",https://product.hstatic.net/1000238289/product/tlg08201b_pfg_5ba023ad70e64e7b97ad3fb216bc5892_medium.jpg,,voi
Vòi chậu rửa mặt TOTO TLP03301A1,https://tototuantu.vn/products/voi-chau-rua-mat-toto-tlp03301a1-1,"56,862,000₫","72,900,000₫",https://product.hstatic.net/1000238289/product/tlp03301a1_fix_anh_4x_e3dab2f3c6af411081fed19fa1ac875a_medium.png,,voi
Vòi chậu nước lạnh TOTO TLS04101V,https://tototuantu.vn/products/voi-chau-nuoc-lanh-toto-tls04101v,"1,864,200₫","2,390,000₫",https://product.hstatic.net/1000238289/product/voi-lavabo-nuoc-lanh-toto-tls04101v_629cd70b4eadc_43e2b64ac6124513b9ed827ade789619_medium.jpeg,,voi
Vòi lavabo gật gù nóng lạnh GA TOTO TLG04306B,https://tototuantu.vn/products/voi-lavabo-gat-gu-nong-lanh-ga-toto-tlg04306b,"4,321,200₫","5,540,000₫",https://product.hstatic.net/1000238289/product/tlg04306b_62a1c8e582135_5a9b43186ce4482798825671ef26dd88_medium.jpeg,,voi
Vòi chậu gật gù TOTO TLG02306B,https://tototuantu.vn/products/voi-chau-gat-gu-toto-tlg02306b,"5,452,200₫","6,990,000₫",https://product.hstatic.net/1000238289/product/voi-chau-gat-gu-toto-tlg02306b_1ce2b01d3ce54cb98166b542734baeb2_medium.jpeg,,voi
Vòi cảm ứng nước lạnh TOTO TLE29002A/TLE04502A1/TLN01102A,https://tototuantu.vn/products/voi-cam-ung-nuoc-lanh-toto-tle29002a-tle04502a1-tln01102a,"7,792,200₫","9,990,000₫",https://product.hstatic.net/1000238289/product/tle29002a-tle01502a1-tln01102a_62a1947902ea1_3aadc7b84e4e450ea3b9ce1889487a23_medium.jpeg,,voi
Vòi cảm ứng nước lạnh TOTO TLE29002A/TLE01502A1/TLN01102A,https://tototuantu.vn/products/voi-cam-ung-nuoc-lanh-toto-tle29002a-tle01502a1-tln01102a,"8,322,600₫","10,670,000₫",https://product.hstatic.net/1000238289/product/tle29002a-tle01502a1-tln01102a_629ebe7abe9f1_3c44f82c17af413f949db02a8eef480e_medium.jpeg,,voi
Vòi cảm ứng nhiệt độ TOTO TLE28002A/TLE03502A1/TLN01103A/TLE05701A,https://tototuantu.vn/products/voi-cam-ung-nhiet-do-toto-tle28002a-tle03502a1-tln01103a-tle05701a,"13,946,400₫","17,880,000₫",https://product.hstatic.net/1000238289/product/tle28002a_62a1b3a42665d_7353e76ce4b84b1685a187b9b9f8854b_medium.jpeg,,voi
Vòi cảm ứng nhiệt độ TOTO TLE28002A/TLE01502A1/TLN01103A/TLE05701A,https://tototuantu.vn/products/voi-cam-ung-nhiet-do-toto-tle28002a-tle01502a1-tln01103a-tle05701a,"12,885,600₫","16,520,000₫",https://product.hstatic.net/1000238289/product/tle28002a_62a19fd1486ac_ccd83d8a3c834366b1bdb9a037b484bd_medium.jpeg,,voi
Vòi cảm ứng nước lạnh TOTO TLE28002A/TLE03502A1/TLN01102A,https://tototuantu.vn/products/voi-cam-ung-nuoc-lanh-toto-tle28002a-tle03502a1-tln01102a,"9,913,800₫","12,710,000₫",https://product.hstatic.net/1000238289/product/tle28002a-tle03502a1_62a1a8f4b6aaf_3e27f18451c6419bad7f875f594099a9_medium.jpeg,,voi
Vòi cảm ứng nước lạnh TOTO TLE28002A/TLE01502A1/TLN01102A,https://tototuantu.vn/products/voi-cam-ung-nuoc-lanh-toto-tle28002a-tle01502a1-tln01102a,"8,853,000₫","11,350,000₫",https://product.hstatic.net/1000238289/product/tle28002a_62a1c1fe7a5c9_c330b7f3d26d4e43bfc37abaad3ce8be_medium.jpeg,,voi
Vòi cảm ứng nhiệt độ TOTO TLE27002A/TLE03502A1/TLN01103A/TLE05701A,https://tototuantu.vn/products/voi-cam-ung-nhiet-do-toto-tle27002a-tle03502a1-tln01103a-tle05701a,"13,696,800₫","17,560,000₫",https://product.hstatic.net/1000238289/product/voi-cam-ung-toto-tle27002a-tle03502a1-tln0113a-tle05701a_62a1a0d5cb908_7ee1344829b4492195716b89dd0fdd56_medium.jpeg,,voi
Vòi cảm ứng nhiệt độ TOTO TLE27002A/TLE01502A1/TLN01103A/TLE05701A,https://tototuantu.vn/products/voi-cam-ung-nhiet-do-toto-tle27002a-tle01502a1-tln01103a-tle05701a,"12,636,000₫","16,200,000₫",https://product.hstatic.net/1000238289/product/tle27002a_62a1a49be3a7b_cd6e61c205a34cfca304aba04fdc831a_medium.jpeg,,voi
Vòi cảm ứng nước lạnh TOTO TLE27002A/TLE03502A1/TLN01102A,https://tototuantu.vn/products/voi-cam-ung-nuoc-lanh-toto-tle27002a-tle03502a1-tln01102a,"9,664,200₫","12,390,000₫",https://product.hstatic.net/1000238289/product/tle27002a_62a1904caecb9_e171afc9af4544d3836dcff0d86cf3ab_medium.jpeg,,voi
