name,product_url,price,original_price,image_url,sku,category
Thanh vắt khăn YT408S4RV,https://tototuantu.vn/products/thanh-vat-khan-yt408s4rv-1,"748,800₫","960,000₫",https://product.hstatic.net/1000238289/product/yt408s4rv_01_fbcdac07ce5a4ec88d14b206748e9840_6dd62fbd3be144ba8d53dfac414a8a0e_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn YT406S6RV,https://tototuantu.vn/products/thanh-vat-khan-yt406s6rv-1,"811,200₫","1,040,000₫",https://product.hstatic.net/1000238289/product/yt406s6rv_ccede54adb99455caba22ba8a26b8720_693a9d0530ef4831b0d0404911b2cb6e_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn YT406S4RV,https://tototuantu.vn/products/thanh-vat-khan-yt406s4rv-1,"748,800₫","960,000₫",https://product.hstatic.net/1000238289/product/yt406s4rv_01_e2fdfb7de5784ed2bb09c615dc04653d_c3e1af790f244c81a8009977f28e980c_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn TX701AC,https://tototuantu.vn/products/thanh-vat-khan-tx701ac-1,"1,411,800₫","1,810,000₫",https://product.hstatic.net/1000238289/product/tx701ac_2_ffeb0b4f6db34c2b8a5ab74327c6eb7f_eafa5b17f16a40c0a1568e2cbc40ccf7_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn tay TX702ARS,https://tototuantu.vn/products/thanh-vat-khan-tay-tx702ars-1,"1,698,840₫","2,178,000₫",https://product.hstatic.net/1000238289/product/tx702ars_b_7f2810a7120f460091274a4f174b17e1_d9ca24644a0d412a9d770f0e368167cb_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn tay LEMUSE TX702AQ,https://tototuantu.vn/products/thanh-vat-khan-tay-lemuse-tx702aq-1,"1,999,140₫","2,563,000₫",https://product.hstatic.net/1000238289/product/tx702aq_787f36d351a94115a35937feb7989591_cf1e3a007abd4b32a3ad6dfcb1f9cc5f_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn tắm LEMUSE TX701AQ,https://tototuantu.vn/products/thanh-vat-khan-tam-lemuse-tx701aq-1,"3,131,700₫","4,015,000₫",https://product.hstatic.net/1000238289/product/tx701aq_8b0d737f2687438e92de8a9051040643_ac270db0d8c047368393b1aad7077548_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn DS708PAS,https://tototuantu.vn/products/thanh-vat-khan-ds708pas-1,"735,540₫","943,000₫",https://product.hstatic.net/1000238289/product/ds708pas_1_115cb4dea7044cdfb10bba191fb7474d_c1ed182a15684a5f88ed7c538700b906_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn đôi YT408W6V,https://tototuantu.vn/products/thanh-vat-khan-doi-yt408w6v-1,"1,365,000₫","1,750,000₫",https://product.hstatic.net/1000238289/product/yt408w6v_a9df5b9ccc8c467da7e0bb16f854e14d_ab215e6ecc074b27923f3894ce83460e_medium.jpg,,phu-kien-nha-tam
Thanh vắt khăn đôi YT406W6V,https://tototuantu.vn/products/thanh-vat-khan-doi-yt406w6v-1,"1,365,000₫","1,750,000₫",https://product.hstatic.net/1000238289/product/yt406w6v_307e42b4d2684a93bebb45224c966766_49a86972e8184647bedfeeb86c75a14c_medium.jpg,,phu-kien-nha-tam
Móc áo YRH408V,https://tototuantu.vn/products/moc-ao-yrh408v-1,"382,200₫","490,000₫",https://product.hstatic.net/1000238289/product/yrh408v_01_96150605015a4042a326b8bf370f1766_a12c44de171e430cb86d804e1d0f931a_medium.jpg,,phu-kien-nha-tam
Móc áo YRH406V,https://tototuantu.vn/products/moc-ao-yrh406v-1,"382,200₫","490,000₫",https://product.hstatic.net/1000238289/product/yrh406v_49acf9e304134709a6cd6ea99ad1ea42_89d75c9e3ed741998c092ee33eb052dd_medium.jpg,,phu-kien-nha-tam
Móc áo TX704AC,https://tototuantu.vn/products/moc-ao-tx704ac-1,"538,200₫","690,000₫",https://product.hstatic.net/1000238289/product/tx704ac_67f84e92911346a2aba70100b886ac32_bb0890cd08b542a7a6fa98f91424a978_medium.jpg,,phu-kien-nha-tam
Móc áo G YRH902V,https://tototuantu.vn/products/moc-ao-g-yrh902v-1,"640,000₫",,https://product.hstatic.net/1000238289/product/yrh902vv1_pfg_846dcaa8e54d42fe8df271693ee8bacb_medium.jpg,,phu-kien-nha-tam
Móc áo G vuông YRH903V,https://tototuantu.vn/products/moc-ao-g-vuong-yrh903v-1,"640,000₫",,https://product.hstatic.net/1000238289/product/yrh903v_01_524e3e42b3d14f2b808d8eaadfa279aa_24fba2d9cf02465e8e3e9bd12e0d9b34_medium.jpg,,phu-kien-nha-tam
Máy sấy tay TYC322WF,https://tototuantu.vn/products/may-say-tay-tyc322wf-1,"6,216,600₫","7,970,000₫",https://product.hstatic.net/1000238289/product/tyc322wf_6d29cba6518a40d18da54d56c31a1397_610e6c6cf93c4d84a6dd3ab2874d69f3_medium.jpg,,phu-kien-nha-tam
Máy sấy tay TYC322W,https://tototuantu.vn/products/may-say-tay-tyc322w-1,"6,895,200₫","8,840,000₫",https://product.hstatic.net/1000238289/product/tyc322w_1d58920c14bc49ee9874cc546e084ad8_726c3d755fb547d38be19554aadccf41_medium.jpg,,phu-kien-nha-tam
